x,y,z,neuron_id,column,celltype
-268.263,427.549,523.18,833361,8,0
-136.959,323.951,472.471,833366,8,0
-31.505,283.539,-548.591,833386,9,0
-144.981,357.969,358.041,833386,9,0
-41.9,234.413,408.087,833389,9,0
-220.774,103.676,458.863,833390,9,0
-1.849,389.158,451.135,833391,9,0
-159.371,465.623,492.763,833395,9,0
-23.59,304.984,-533.044,833397,9,0
-170.532,389.926,414.15,833397,9,0
-148.671,391.835,414.018,833397,9,0
-18.836,255.314,-691.813,833400,9,0
-28.758,322.691,-338.044,833400,9,0
-118.312,359.749,461.848,833403,9,0
-163.61,380.803,396.369,833404,9,0
-114.122,246.677,-447.154,833404,9,0
-93.578,392.217,417.338,833404,9,0
-105.063,398.464,463.991,833405,9,0
-158.514,356.695,-524.356,833406,9,0
-106.968,314.405,342.752,833406,9,0
-22.652,331.087,-327.539,833410,9,0
-118.87,377.166,463.933,833414,9,0
-93.578,392.217,417.338,833414,9,0
-204.391,268.614,460.733,833415,9,0
-88.202,295.113,373.009,833415,9,0
-212.831,421.895,477.896,833418,9,0
-97.836,351.456,402.967,833419,9,0
-93.716,390.791,415.023,833419,9,0
-11.697,242.701,-407.495,833421,9,0
-52.01,276.71,-599.548,833428,9,0
-161.4,456.136,498.824,833428,9,0
-101.528,398.001,461.873,833428,9,0
-98.8,400.94,454.897,833428,9,0
-101.088,301.101,-450.612,833429,9,0
-217.851,269.277,465.834,833430,9,0
-193.477,334.868,-532.839,833431,9,0
-193.266,234.4,-493.994,833431,9,0
-113.077,228.349,-404.079,833431,9,0
-114.308,228.778,-419.817,833431,9,0
-161.085,469.333,494.48,833434,9,0
-180.759,281.229,417.203,833436,9,0
-31.515,195.109,-419.351,833437,9,0
-78.487,343.408,-583.768,833438,9,0
-161.085,469.333,494.48,833438,9,0
-136.408,239.345,-414.095,833438,9,0
-128.67,318.97,434.701,833438,9,0
-80.671,287.127,381.32,833438,9,0
-55.097,309.967,-325.101,833438,9,0
-87.471,401.94,477.673,833438,9,0
-74.571,153.334,452.496,833440,9,0
-214.877,131.134,450.362,833443,9,0
-106.071,212.979,-341.855,833443,9,0
-102.653,206.359,-326.012,833443,9,0
-217.851,269.277,465.834,833444,9,0
-81.145,369.029,469.38,833444,9,0
6.7,199.549,450.041,833444,9,0
-154.125,345.976,-348.197,833445,9,0
-27.753,269.197,-403.562,833445,9,0
-109.732,216.163,-357.168,833446,9,0
-133.408,339.928,305.862,833465,10,0
-101.223,127.789,-452.731,833469,10,0
-88.548,134.503,-562.092,833525,22,0
-102.734,246.138,441.501,833547,22,0
-128.86,321.187,434.875,833547,22,0
-267.914,201.967,449.066,833559,8,0
-217.11,389.792,-583.467,833565,8,0
-110.363,323.568,326.813,833565,8,0
-217.851,269.277,465.834,833569,8,0
-220.602,88.28,463.777,833571,8,0
-219.568,70.849,470.28,833578,8,0
-255.578,329.864,-507.493,833598,8,0
-84.358,405.444,476.343,833600,8,0
-2.679,521.472,475.899,833600,8,0
-18.498,334.21,-321.022,833602,8,0
-168.869,495.584,514.778,833604,8,0
-147.041,304.045,452.924,833604,8,0
-51.909,310.855,-329.229,833605,8,0
-157.953,203.573,-445.107,833610,8,0
-313.635,434.15,518.653,833617,8,0
-69.404,442.221,457.725,833617,8,0
-110.774,217.39,-380.326,833619,9,0
-157.813,286.988,410.659,833621,9,0
-155.459,286.841,404.643,833622,9,0
-91.577,398.479,451.073,833622,9,0
-172.68,282.9,425.573,833623,9,0
-169.786,495.364,515.285,833624,9,0
-133.468,346.297,315.799,833624,9,0
-121.342,311.003,360.252,833624,9,0
-68.667,445.955,458.502,833629,9,0
-187.17,270.26,422.523,833631,9,0
-115.149,366.351,435.43,833631,9,0
-101.498,305.406,360.849,833632,9,0
-134.35,338.988,-497.694,833635,9,0
-233.598,431.439,505.855,833635,9,0
-133.87,300.301,376.692,833635,9,0
-88.587,402.025,423.977,833635,9,0
-64.304,262.767,-592.784,833636,9,0
-110.484,370.202,449.031,833636,9,0
-86.377,340.979,-444.732,833636,9,0
-97.71,350.479,403.515,833636,9,0
-105.977,314.566,344.245,833639,9,0
-148.671,391.835,414.018,833640,9,0
79.131,360.086,464.61,833646,9,0
-115.082,364.673,432.168,833647,9,0
-134.256,420.607,493.757,833647,9,0
-184.154,278.819,422.362,833651,9,0
-68.163,408.686,479.082,833651,9,0
-185.139,453.463,520.032,833652,9,0
-108.627,360.91,421.687,833652,9,0
-233.75,292.108,-475.682,833653,9,0
-93.842,381.885,466.373,833653,9,0
-21.394,411.023,477.437,833653,9,0
-33.322,194.822,-418.542,833654,9,0
-147.118,400.907,445.077,833655,9,0
-105.25,209.139,-515.409,833656,9,0
-128.421,306.166,432.049,833656,9,0
-312.238,285.554,-576.768,833657,9,0
-270.931,203.397,-610.672,833657,9,0
-195.919,235.357,-496.514,833657,9,0
-70.455,183.572,426.971,833657,9,0
-78.163,329.114,-480.459,833657,9,0
-47.071,132.473,485.525,833657,9,0
-131.439,324.158,281.095,833663,9,0
-116.841,322.267,305.871,833663,9,0
-120.216,351.096,458.278,833663,9,0
-158.745,455.931,497.015,833665,9,0
-119.455,365.519,460.569,833667,9,0
-94.517,366.644,409.4,833668,9,0
-110.774,217.39,-380.326,833669,9,0
-244.087,212.16,439.73,833670,9,0
-159.526,456.737,498.6,833672,10,0
-21.394,411.023,477.437,833674,9,0
-74.28,452.304,486.406,833679,10,0
32.162,255.694,-519.759,833685,10,0
-50.723,223.686,413.997,833692,10,0
-109.499,319.619,335.177,833702,10,0
-89.618,124.463,-560.662,833736,22,0
-79.622,118.904,-559.877,833738,22,0
-138.742,321.882,-385.84,833748,21,0
-142.738,317.414,470.253,833763,8,0
-189.443,308.641,-470.44,833767,8,0
-252.872,327.286,-507.72,833769,8,0
-100.659,393.05,464.614,833774,8,0
-117.956,376.424,462.071,833774,8,0
-73.083,360.638,472.986,833784,8,0
8.998,329.543,-621.254,833788,8,0
-306.901,423.551,512.344,833794,8,0
-283.109,197.683,457.616,833794,8,0
-101.363,161.559,-420.62,833798,8,0
-170.957,487.359,505.763,833800,8,0
-263.782,433.114,493.57,833806,8,0
-232.726,307.848,-518.823,833814,8,0
-221.928,75.574,468.742,833814,8,0
-63.669,272.378,-413.528,833827,8,0
-206.056,471.514,513.245,833828,9,0
-147.212,399.234,442.899,833828,9,0
-133.87,300.301,376.692,833830,9,0
11.458,196.514,452.569,833830,9,0
-196.038,407.815,454.994,833837,9,0
-113.588,221.997,-384.434,833838,9,0
-74.571,153.334,452.496,833838,9,0
-137.023,403.356,459.192,833840,9,0
-10.338,409.229,476.065,833841,9,0
-164.809,477.872,498.817,833843,9,0
-86.089,403.084,477.269,833843,9,0
-101.921,395.34,464.232,833848,9,0
-110.348,314.855,351.062,833849,9,0
-111.464,362.117,427.655,833850,9,0
-145.021,377.793,-498.19,833855,9,0
-131.723,417.284,496.201,833855,9,0
-72.356,252.471,-588.729,833857,9,0
-156.293,291.408,453.075,833859,9,0
-156.058,381.841,392.064,833859,9,0
-109.29,409.035,484.735,833859,9,0
-107.679,314.89,346.726,833860,9,0
-164.262,476.971,497.928,833864,9,0
-144.95,427.393,478.805,833864,9,0
-190.902,482.948,513.449,833868,9,0
-52.115,410.236,478.404,833869,9,0
-101.088,301.101,-450.612,833870,9,0
-237.631,427.656,482.208,833871,9,0
-104.45,247.042,440.809,833874,10,0
-130.522,323.647,278.858,833879,10,0
106.036,168.484,491.474,833879,10,0
-18.692,254.352,-691.244,833885,10,0
-97.17,311.157,368.323,833885,10,0
-138.717,324.559,-384.518,833943,21,0
-308.469,258.331,-535.851,833949,21,0
-29.967,321.057,-338.607,833969,8,0
-102.758,167.401,-428.37,833970,8,0
-270.354,200.613,449.249,833976,8,0
-13.612,390.888,450.654,833976,8,0
-21.202,333.03,-324.779,833977,8,0
-124.714,347.782,475.403,833980,8,0
-72.346,360.006,473.333,833989,8,0
-233.695,309.428,-671.523,833992,8,0
-334.967,383.337,523.244,834014,8,0
-119.229,444.274,510.821,834022,9,0
-138.196,423.138,492.357,834028,9,0
-94.654,400.391,472.978,834028,9,0
-161.826,471.229,494.905,834029,9,0
-132.681,330.27,288.241,834029,9,0
-182.759,315.073,-588.208,834033,9,0
-103.109,218.998,-414.336,834033,9,0
-112.116,219.824,-362.995,834034,9,0
-187.124,454.598,522.077,834035,9,0
-100.658,304.9,360.925,834035,9,0
-116.721,226.428,-392.772,834036,9,0
-171.272,488.288,505.65,834037,9,0
-233.598,431.439,505.855,834038,9,0
-165.779,383.842,396.526,834038,9,0
-151.434,218.927,-456.759,834040,9,0
-119.173,244.556,-450.588,834040,9,0
-117.693,267.508,-460.827,834040,9,0
-73.674,233.687,432.085,834040,9,0
-135.402,331.618,-498.164,834049,9,0
-117.126,321.425,297.569,834049,9,0
-133.605,302.302,369.455,834049,9,0
-149.752,388.85,409.553,834049,9,0
-116.295,224.314,-392.589,834051,9,0
-215.739,386.046,-584.108,834053,9,0
-85.62,319.848,-581.223,834055,9,0
-209.094,276.256,-482.656,834055,9,0
-103.524,355.681,414.803,834055,9,0
-95.682,312.316,368.475,834055,9,0
-117.284,270.96,-255.596,834056,9,0
-38.168,232.069,411.715,834056,9,0
-132.637,328.941,287.639,834059,9,0
-121.982,318.86,291.857,834059,9,0
-198.756,410.649,459.681,834062,9,0
6.958,388.012,451.453,834062,9,0
-129.177,403.538,457.896,834063,9,0
-120.952,439.811,506.293,834063,9,0
-58.838,408.551,473.787,834063,9,0
-299.715,191.543,465.04,834065,9,0
-314.93,434.267,518.676,834067,9,0
-137.675,430.365,479.693,834067,9,0
-0.293,202.683,440.71,834071,10,0
-119.917,366.306,460.328,834138,8,0
-7.881,503.839,470.372,834143,8,0
-102.607,169.886,-427.932,834153,8,0
-299.292,429.047,511.388,834154,8,0
-118.106,358.779,462.388,834154,8,0
-203.536,268.134,460.969,834162,8,0
-117.2,388.783,493.293,834162,8,0
-62.282,348.363,474.979,834163,8,0
-83.131,441.311,487.428,834165,8,0
-315.851,404.845,513.832,834172,8,0
-317.452,435.459,518.353,834179,8,0
-122.7,380.711,472.869,834190,8,0
-189.999,345.695,-579.314,834194,8,0
-41.626,476.187,464.073,834194,8,0
17.309,345.874,-624.906,834195,8,0
-88.282,376.014,468.962,834199,8,0
-134.953,421.347,494.45,834201,8,0
-143.253,316.356,469.519,834205,8,0
-237.419,431.325,511.455,834206,8,0
-291.947,433.679,505.817,834208,8,0
-324.031,437.825,515.245,834210,8,0
-102.476,137.523,-454.23,834211,8,0
-9.713,502.784,469.195,834214,8,0
180.213,312.358,487.277,834214,8,0
-220.218,81.7,466.005,834215,8,0
-116.994,331.639,333.453,834216,8,0
-113.887,450.377,510.598,834220,9,0
-6.536,507.682,470.095,834220,9,0
-132.596,324.744,283.479,834222,9,0
-147.648,412.718,510.147,834222,9,0
-141.508,409.181,464.158,834224,9,0
-121.074,240.946,-399.444,834225,9,0
-0.873,196.122,-428.108,834225,9,0
156.84,181.564,503.167,834226,9,0
-115.732,259.148,-573.588,834227,9,0
-54.265,349.539,-497.13,834227,9,0
-198.1,410.131,457.539,834228,9,0
-135.218,334.794,299.557,834231,9,0
-109.955,322.835,327.79,834231,9,0
-128.643,320.084,434.283,834231,9,0
-146.882,364.397,371.357,834231,9,0
-97.162,387.704,465.983,834233,9,0
-146.406,412.026,509.835,834234,9,0
-120.193,442.382,510.301,834234,9,0
13.461,195.267,457.018,834236,9,0
-159.269,386.185,-531.263,834238,9,0
-116.956,323.714,307.609,834238,9,0
-105.125,416.911,484.622,834240,9,0
-73.005,282.672,389.112,834240,9,0
-163.393,281.843,418.629,834244,9,0
7.999,387.944,451.501,834245,9,0
-116.038,311.746,181.642,834246,9,0
-108.998,316.732,338.942,834246,9,0
126.051,336.772,473.512,834249,9,0
-18.739,250.389,-686.569,834250,9,0
-171.171,489.581,505.436,834250,9,0
-146.994,398.01,440.201,834250,9,0
-32.356,484.036,464.385,834250,9,0
-215.934,420.822,474.315,834251,9,0
-97.021,400.202,469.418,834257,9,0
-8.177,408.644,475.926,834257,9,0
-122.954,318.822,243.718,834260,9,0
-122.477,318.592,243.003,834260,9,0
-165.513,287.431,410.595,834262,9,0
-11.858,188.958,450.273,834264,9,0
-131.46,303.596,-423.101,834266,9,0
-27.947,164.931,463.258,834266,9,0
-44.621,225.2,428.517,834266,9,0
-157.813,286.988,410.659,834268,9,0
-103.524,355.681,414.803,834268,9,0
-52.724,221.226,416.803,834269,9,0
-194.003,480.123,512.216,834270,9,0
162.736,161.704,515.737,834276,10,0
-146.496,401.796,445.667,834280,10,0
87.013,120.864,531.036,834284,10,0
-65.125,455.653,461.333,834285,10,0
-23.317,490.263,464.914,834285,10,0
-58.966,266.762,393.414,834327,21,0
1.208,116.99,-549.698,834352,8,0
-348.226,377.457,524.169,834357,8,0
-169.536,391.462,413.175,834361,8,0
-219.448,115.509,455.479,834362,8,0
-154.368,390.279,400.192,834362,8,0
-94.133,267.159,-426.381,834369,8,0
-82.674,270.369,-422.026,834369,8,0
-271.9,200.504,451.413,834373,8,0
-112.69,257.819,-448.664,834373,8,0
-136.927,341.566,-465.488,834377,8,0
-114.268,397.254,482.882,834379,8,0
-136.157,308.387,-508.059,834390,8,0
23.568,383.88,452.491,834392,8,0
-212.646,137.37,449.568,834399,8,0
-194.809,408.591,454.758,834399,8,0
-300.982,430.834,515.301,834400,8,0
-105.977,314.566,344.245,834400,8,0
-109.205,317.792,338.129,834407,8,0
-236.097,303.672,-476.443,834408,9,0
-209.867,470.625,514.607,834412,9,0
-141.542,356.025,356.209,834412,9,0
-123.81,402.965,455.952,834412,9,0
-93.343,399.408,475.046,834413,9,0
-115.961,446.793,508.776,834414,9,0
81.542,164.542,510.665,834417,9,0
-158.242,456.365,495.486,834419,9,0
-104.431,400.555,455.406,834423,9,0
17.43,387.127,452.318,834424,9,0
-144.948,318.221,-510.944,834425,9,0
-109.38,406.462,484.505,834425,9,0
113.575,339.474,472.924,834427,9,0
-157.922,464.345,492.323,834428,9,0
-68.129,294.28,-313.299,834428,9,0
-218.938,121.758,454.203,834435,9,0
-101.221,356.429,413.037,834435,9,0
4.583,403.32,476.241,834435,9,0
-105.557,307.665,357.815,834437,9,0
-126.656,326.76,437.146,834437,9,0
-109.272,407.767,484.443,834443,9,0
-94.64,401.342,471.197,834444,9,0
-64.666,409.986,478.94,834444,9,0
-67.422,395.286,452.105,834445,9,0
-220.665,422.321,477.084,834449,9,0
-129.188,259.227,-651.22,834452,9,0
-146.517,314.959,-496.689,834452,9,0
-69.507,458.064,485.689,834457,9,0
-18.841,335.653,-321.438,834457,9,0
175.683,190.662,506.298,834459,9,0
210.626,142.663,531.353,834459,9,0
-23.495,295.429,-538.638,834460,9,0
-68.919,444.666,458.06,834460,9,0
-124.376,320.937,263.181,834478,10,0
38.436,197.467,447.071,834478,10,0
-146.749,359.154,359.182,834504,21,0
-144.169,357.325,357.489,834530,21,0
-98.954,302.793,362.869,834530,21,0
-166.678,390.121,409.056,834537,8,0
-317.646,400.059,515.157,834543,8,0
-101.802,420.366,485.097,834545,8,0
-249.528,325.334,-509.214,834548,8,0
-39.331,353.637,-503.106,834556,8,0
-282.573,435.51,502.729,834563,8,0
-217.471,179.742,432.04,834563,8,0
-6.536,507.682,470.095,834579,8,0
-57.925,409.97,477.551,834587,8,0
-156.976,354.289,-340.535,834589,8,0
-92.803,380.312,466.268,834595,8,0
159.799,321.42,484.708,834595,8,0
-170.89,490.973,506.424,834600,8,0
-161.543,364.323,-523.616,834601,9,0
-135.588,330.547,-466.375,834601,9,0
-126.224,249.626,-364.641,834602,9,0
-261.791,273.166,-555.596,834603,9,0
-212.159,269.106,462.716,834603,9,0
-95.647,360.053,407.929,834603,9,0
-144.352,415.689,468.892,834609,9,0
-195.273,407.71,454.814,834611,9,0
-170.957,487.359,505.763,834612,9,0
-108.627,360.91,421.687,834616,9,0
-203.866,473.043,512.466,834618,9,0
-169.211,485.969,503.104,834618,9,0
-167.354,496.645,514.633,834618,9,0
-142.684,355.984,356.659,834618,9,0
-304.608,303.669,-473.532,834620,9,0
-184.505,368.766,-505.206,834620,9,0
-162.338,285.999,408.468,834621,9,0
-145.055,431.493,477.368,834621,9,0
-190.492,455.388,521.885,834624,9,0
-112.691,309.985,157.761,834624,9,0
-106.968,314.405,342.752,834624,9,0
-129.898,312.605,434.376,834624,9,0
-135.314,356.208,331.138,834624,9,0
-119.229,444.274,510.821,834624,9,0
-95.913,342.591,401.341,834624,9,0
-248.943,238.139,-498.013,834626,9,0
-114.436,242.477,-699.603,834626,9,0
-154.767,453.186,483.178,834626,9,0
-118.497,226.691,-425.244,834626,9,0
-121.388,235.071,-438.96,834626,9,0
-117.693,267.508,-460.827,834626,9,0
-105.063,398.464,463.991,834626,9,0
-44.338,335.608,480.352,834628,9,0
-134.905,353.432,325.719,834631,9,0
-222.149,298.626,-521.476,834632,9,0
-225.401,424.543,478.213,834632,9,0
-194.992,235.065,-495.783,834632,9,0
-127.943,304.128,431.656,834632,9,0
-139.635,319.34,470.594,834632,9,0
-114.983,367.976,437.365,834632,9,0
-10.265,308.678,-611.899,834636,9,0
-221.014,461.5,516.631,834636,9,0
-86.669,403.112,425.87,834636,9,0
-169.7,286.304,413.113,834639,9,0
-133.408,339.928,305.862,834639,9,0
-117.41,445.586,507.636,834640,9,0
-199.499,253.884,425.957,834643,9,0
-100.092,302.356,-430.127,834643,9,0
-118.995,388.277,484.817,834643,9,0
-301.123,190.708,466.446,834644,9,0
-114.18,290.532,-9.931,834646,9,0
-133.585,300.795,374.248,834646,9,0
-111.731,219.255,-380.52,834648,9,0
-106.973,212.559,-347.467,834648,9,0
159.76,161.771,513.519,834650,9,0
-2.183,516.98,471.45,834653,9,0
-124.142,362.106,479.623,834654,9,0
-77.317,416.602,450.996,834655,9,0
-181.53,242.516,-470.601,834659,9,0
-173.758,492.397,513.75,834659,9,0
-73.774,408.568,479.647,834661,9,0
-33.453,318.154,-337.828,834661,9,0
-300.553,300.321,-475.423,834662,9,0
-114.925,396.807,483.681,834665,9,0
-222.7,460.405,515.887,834666,9,0
-46.879,232.299,410.363,834668,9,0
-102.395,396.596,459.422,834670,9,0
-299.9,283.633,-573.68,834671,9,0
-284.6,263.756,-537.889,834671,9,0
-131.142,237.891,-414.256,834671,9,0
-133.539,315.672,-409.397,834671,9,0
-93.227,381.647,413.49,834671,9,0
-144.008,419.181,470.314,834672,9,0
-159.371,465.623,492.763,834678,10,0
-133.666,360.168,338.17,834678,10,0
-114.224,363.872,429.091,834682,10,0
-116.956,323.714,307.609,834684,10,0
-157.48,377.704,385.072,834685,10,0
-62.519,147.584,-498.845,834706,11,0
-98.872,389.706,464.788,834749,8,0
-243.678,428.097,483.275,834763,4,0
-124.584,385.365,481.77,834792,4,0
-110.252,321.272,334.093,834818,9,0
-134.364,347.961,320.249,834818,9,0
-100.231,308.324,362.693,834818,9,0
-128.652,307.188,432.234,834818,9,0
-97.797,348.228,403.036,834818,9,0
-170.89,490.973,506.424,834822,5,0
-198.1,410.131,457.539,834831,9,0
-156.293,291.408,453.075,834832,9,0
-146.714,363.331,368.451,834833,9,0
-124.441,360.651,478.32,834833,9,0
-68.667,445.955,458.502,834840,9,0
-118.669,444.927,510.317,834842,9,0
-132.448,418.632,494.778,834845,9,0
170.385,189.209,504.529,834845,9,0
-135.554,331.525,-466.78,834848,9,0
-170.766,494.903,514.607,834853,9,0
-93.142,309.245,-423.973,834853,9,0
-98.835,352.967,406.709,834853,9,0
-95.879,425.775,488.06,834853,9,0
-50.003,224.148,413.523,834854,9,0
-110.295,216.579,-359.24,834855,9,0
-118.669,444.927,510.317,834857,9,0
-160.205,466.227,493.402,834859,9,0
-113.142,310.068,143.968,834859,9,0
-147.648,412.718,510.147,834862,9,0
-158.745,455.931,497.015,834866,9,0
-95.913,342.591,401.341,834866,9,0
-99.289,353.98,409.142,834866,9,0
154.499,164.538,513.327,834869,10,0
175.683,190.662,506.298,834884,10,0
-146.714,363.331,368.451,834941,4,0
-119.948,363.042,460.084,834950,4,0
-121.104,402.04,456.937,834975,4,0
-196.949,409.457,454.912,834985,4,0
-256.572,427.809,488.362,834998,5,0
-144.328,413.154,468.305,835006,5,0
-170.958,498.48,511.992,835044,6,0
-128.139,403.265,458.24,835044,6,0
-3.201,521.514,475.915,835044,6,0
-171.594,496.038,511.008,835047,6,0
-96.278,338.268,396.806,835075,21,0
-170.957,487.359,505.763,835112,4,0
-99.604,391.624,465.365,835129,4,0
-61.994,202.664,418.915,835143,4,0
-243.311,426.819,513.914,835156,5,0
-195.439,478.791,511.764,835187,6,0
-181.423,488.351,513.374,835204,6,0
-56.801,213.211,418.078,835204,6,0
-339.764,381.651,524.213,835233,4,0
-131.169,403.404,457.188,835239,4,0
-225.61,451.087,511.06,835244,4,0
-227.093,434.747,494.52,835260,4,0
-67.509,276.09,390.379,835260,4,0
-136.073,352.999,351.03,835266,4,0
-129.643,434.505,499.135,835306,5,0
-144.436,411.099,469.933,835307,5,0
-23.896,489.734,464.727,835311,5,0
-229.538,444.065,505.718,835313,5,0
-17.764,410.43,477.713,835314,5,0
-94.324,242.929,438.601,835347,6,0
-23.317,490.263,464.914,835347,6,0
-200.62,474.758,511.676,835404,4,0
-146.882,364.397,371.357,835404,4,0
-105.125,416.911,484.622,835416,4,0
-169.217,484.637,502.495,835425,4,0
-52.164,261.565,396.603,835429,4,0
-308.175,422.243,512.607,835455,5,0
-175.025,256.482,-625.671,835469,6,0
-97.002,386.578,465.828,835515,4,0
-51.422,339.777,477.396,835516,4,0
-73.084,159.001,446.187,835518,4,0
-167.355,480.885,500.729,835521,4,0
-60.404,268.88,391.699,835532,4,0
28.096,198.131,445.073,835552,4,0
-213.664,420.035,473.983,835657,4,0
-167.355,480.885,500.729,835666,4,0
-117.956,376.424,462.071,835666,4,0
-53.074,311.436,-326.922,835672,4,0
-20.018,410.127,477.381,835679,5,0
-27.842,486.103,465.058,835679,5,0
-308.646,417.81,513.554,835689,5,0
-188.379,483.963,512.277,835714,5,0
-92.321,296.486,371.584,835782,4,0
-233.598,431.439,505.855,836948,16,0
-206.865,471.119,513.621,836967,16,0
152.314,165.07,513.157,837018,18,0
-202.213,473.994,512.505,837070,16,0
-189.58,270.085,456.919,837070,16,0
161.369,161.487,515.238,837111,17,0
-235.723,199.684,-544.963,837226,16,0
168.306,187.489,505.127,837458,17,0
-208.451,171.311,-415.711,837557,16,0
156.84,181.564,503.167,837605,17,0
-207.3,243.398,423.989,837705,16,0
172.862,190.607,504.484,837798,17,0
220.839,139.687,533.744,837798,17,0
-220.359,226.855,427.325,837892,13,0
-141.819,118.125,-675.538,837902,13,0
-27.753,269.197,-403.562,837906,13,0
-147.523,194.223,-579.526,837907,13,0
-62.596,332.133,-533.893,837907,13,0
-97.836,351.456,402.967,837908,13,0
-27.13,97.165,-522.552,837915,13,0
-85.074,137.73,464.231,837916,13,0
-93.597,124.647,468.776,837916,13,0
-109.355,280.209,-574.573,837917,13,0
-118.39,445.717,509.13,837922,13,0
-86.794,318.178,-581.872,837924,13,0
-213.982,63.888,472.991,837933,13,0
-57.371,347.457,-496.943,837933,13,0
94.467,166.77,515.657,837988,14,0
60.556,193.97,458.53,838050,12,0
-82.827,138.918,462.601,838062,12,0
-226.409,446.517,507.015,838078,16,0
-92.571,98.216,-443.83,838081,13,0
13.461,195.267,457.018,838083,13,0
100.605,169.634,486.879,838083,13,0
-66.212,329.956,-535.605,838086,13,0
152.398,177.927,504.05,838090,13,0
106.036,168.484,491.474,838091,13,0
-4.316,199.154,443.448,838092,13,0
-92.367,88.202,-440.745,838100,13,0
57.604,168.273,495.267,838100,13,0
78.532,186.082,467.04,838100,13,0
151.163,165.092,510.405,838102,13,0
157.099,322.533,483.371,838120,13,0
-208.83,239.251,424.333,838122,13,0
-18.802,194.238,-309.217,838129,13,0
-50.003,224.148,413.523,838154,14,0
-52.86,170.855,-493.712,838178,14,0
72.855,165.468,506.937,838184,14,0
-90.59,242.828,438.19,838207,18,0
-142.41,318.025,470.762,838251,12,0
-81.564,139.784,460.609,838266,12,0
-94.366,108.132,479.563,838266,12,0
61.987,163.627,499.914,838266,12,0
-99.512,235.513,-573.59,838276,13,0
-123.094,320.891,271.226,838277,13,0
-124.403,435.241,501.29,838278,13,0
31.677,188.431,469.595,838278,13,0
-181.283,74.349,-509.288,838283,13,0
-107.816,357.212,418.28,838284,13,0
-96.927,305.926,-425.986,838284,13,0
-83.959,139.159,463.519,838289,13,0
-95.249,369.614,409.572,838290,13,0
-97.367,319.859,-451.24,838301,13,0
-24.323,250.354,-413.969,838301,13,0
-77.874,146.375,452.578,838303,13,0
20.891,191.512,461.791,838303,13,0
-73.395,249.872,-587.969,838307,13,0
-89.024,132.886,467.566,838307,13,0
-98.087,346.337,402.815,838307,13,0
-231.923,216.375,433.999,838312,13,0
-261.383,271.462,489.908,838316,13,0
-161.705,126.52,-518.694,838318,13,0
94.2,110.74,536.223,838318,13,0
28.769,189.452,468.027,838328,13,0
-91.504,86.612,-439.872,838330,13,0
151.163,165.092,510.405,838332,13,0
-95.882,151.937,-411.142,838338,14,0
-103.51,171.432,-428.702,838369,14,0
24.746,198.059,443.204,838376,14,0
-99.686,168.266,-477.021,838380,14,0
-16.336,195.651,-405.853,838380,14,0
-205.519,268.942,460.879,838397,22,0
-168.064,495.995,514.483,838442,12,0
-127.772,299.887,432.105,838454,13,0
192.56,308.565,487.846,838454,13,0
-196.038,407.815,454.994,838460,13,0
-141.503,160.329,-594.106,838461,13,0
20.891,191.512,461.791,838466,13,0
-46.458,234.498,409.712,838471,13,0
-79.286,143.336,456.218,838473,13,0
-93.227,381.647,413.49,838474,13,0
-95.736,337.506,396.789,838478,13,0
165.915,160.217,516.111,838479,13,0
85.76,164.079,512.459,838482,13,0
-96.927,305.926,-425.986,838487,14,0
94.467,166.77,515.657,838513,14,0
-143.727,380.439,-498.678,838523,14,0
-93.857,106.574,-559.523,838538,22,0
-70.988,153.67,-573.135,838565,12,0
-166.755,480.188,500.777,838567,12,0
-235.023,430.624,509.181,838574,12,0
-183.161,452.501,518.602,838574,12,0
-115.519,80.333,-638.182,838592,13,0
-98.087,346.337,402.815,838596,13,0
179.31,312.737,486.829,838598,13,0
-56.054,473.07,484.033,838603,13,0
-118.459,247.464,-583.951,838607,13,0
-102.821,206.483,-564.763,838607,13,0
78.448,165.394,509.797,838608,13,0
-124.403,435.241,501.29,838609,13,0
-129.223,298.888,432.729,838613,13,0
-118.051,312.129,357.55,838614,13,0
113.125,163.604,499.777,838615,13,0
-104.125,306.572,358.658,838618,13,0
-61.768,252.096,-616.584,838624,13,0
-104.63,171.431,-430.283,838649,14,0
-24.29,195.783,-420.563,838649,14,0
-104.783,141.557,-455.206,838666,22,0
-82.797,174.93,-501.245,838666,22,0
-241.992,427.697,512.266,838686,12,0
-71.369,233.299,431.799,838686,12,0
79.44,185.776,468.06,838696,12,0
-230.454,436.074,499.398,838709,12,0
-248.528,426.227,515.488,838709,12,0
-74.426,159.54,-573.283,838715,12,0
-110.776,217.293,-359.837,838720,12,0
9.034,201.033,438.535,838720,12,0
98.898,107.002,540.974,838720,12,0
12.973,195.781,455.364,838729,13,0
140.132,331.454,477.899,838734,13,0
-48.213,350.458,-499.786,838735,13,0
-92.344,97.191,-443.514,838738,13,0
153.412,179.426,503.315,838739,13,0
-187.124,454.598,522.077,838740,13,0
182.664,310.71,486.675,838741,13,0
-85.972,137.142,463.416,838743,13,0
-82.442,318.115,382.33,838750,13,0
-122.592,319.046,283.756,838751,13,0
-94.914,312.963,368.867,838752,13,0
-91.338,324.191,387.53,838753,13,0
108.012,166.724,492.92,838753,13,0
-86.377,340.979,-444.732,838771,14,0
215.16,140.977,532.757,838776,14,0
