neuron_id,soma_x,soma_y,soma_z,celltype,column,intersomatic_distance
425847,-347.445,361.981,-218.046,5,8,418.0967217989158
425850,-341.893,349.054,-189.774,3,8,433.88534525839884
425852,-270.144,340.614,-214.626,5,9,378.39145391644354
425853,-284.064,346.693,-217.458,5,9,383.4114714324547
425854,-304.007,342.09,-237.027,5,8,374.5182387721591
425855,-281.211,329.24,-223.654,5,9,371.7134863439851
425856,-277.419,374.676,-205.839,5,9,400.2651757335379
425858,-269.164,361.628,-227.063,5,9,374.3223364107464
425859,-269.535,371.515,-202.149,5,9,399.3026749196654
425861,-214.506,359.532,-200.29,5,9,380.0352212058772
425864,-234.055,361.759,-193.502,1,9,391.9811876442542
425866,-225.496,351.006,-215.739,5,9,365.9575149822722
425867,-237.91,372.065,-227.118,5,9,367.366079454813
425868,-248.31,347.066,-216.907,5,9,370.5653903213304
425872,-160.278,373.836,-231.987,5,9,347.5931361175017
425874,-180.136,358.626,-194.995,3,9,377.95093076747406
425875,-174.059,342.224,-222.154,5,9,346.22978672840964
425877,-169.542,337.947,-234.722,5,9,332.4559559610867
425879,-201.985,350.593,-194.443,1,9,379.5707299911309
425880,-149.074,339.051,-215.59,5,9,348.6599810789876
425881,-122.096,370.834,-224.276,5,9,351.48084219342593
425882,-107.356,372.077,-224.81,5,9,351.9170040250968
425889,-124.299,366.164,-226.621,5,9,347.4248430912793
425890,-92.676,330.9,-192.122,3,9,369.00926341895536
425892,-72.911,362.132,-204.833,3,9,369.546264758555
425897,-92.073,330.935,-214.758,5,9,347.53124315807923
425900,-36.255,330.409,-192.667,3,9,377.4226509922264
425904,-51.806,365.648,-230.047,5,9,351.6649013421726
425906,-24.668,342.915,-220.96,5,9,358.1864010623519
425908,34.175,369.409,-200.626,3,9,404.94337419817106
425909,-5.322,372.146,-219.687,3,9,375.58239367680693
425911,6.622,351.469,-232.358,5,9,361.04643713239994
425914,-2.156,343.225,-197.763,3,9,385.8918782781001
425920,82.948,347.632,-211.6,1,9,410.6351772571366
425921,62.332,334.839,-189.707,3,9,415.44138456465794
425922,90.781,378.393,-225.417,1,9,413.97044896224173
425923,79.853,335.865,-229.076,1,9,391.52296643108946
425924,47.502,359.226,-233.765,5,9,379.3091487797256
425926,79.553,358.105,-228.446,3,9,398.69636261571287
425927,63.633,337.675,-228.883,3,9,383.99222092380984
425928,113.096,374.471,-228.571,1,9,422.24420243385225
425933,102.943,373.017,-234.226,1,9,411.8246614507198
425947,149.597,331.479,-214.638,1,10,441.6068817070223
425953,233.863,372.905,-210.241,1,10,511.56306348093585
426017,515.323,359.09,-228.897,1,10,725.6805965388629
426298,-1026.87,393.233,-207.49,5,21,977.7313552944897
426308,-1005.28,385.039,-207.959,5,21,956.2760024977098
426310,-1005.83,400.254,-238.144,5,21,949.2694495837312
426317,-937.897,402.197,-213.008,5,21,895.9270044657657
426348,-748.959,405.189,-215.599,5,22,728.2501140253944
426349,-709.263,405.135,-200.783,5,8,701.6300238915094
426354,-702.309,427.108,-211.615,5,8,696.5912080704148
426365,-624.273,397.321,-225.376,5,8,617.3001577279889
426366,-619.176,399.973,-200.59,5,8,627.1651936276438
426367,-610.281,404.044,-219.117,5,8,611.2714615201661
426372,-590.25,382.463,-190.279,5,8,605.7656228979984
426374,-566.08,393.856,-221.247,5,8,572.4909172938903
426376,-605.331,408.628,-229.445,5,8,603.250211050937
426381,-548.609,425.711,-201.205,5,8,581.1194794583985
426384,-512.523,390.517,-205.203,5,8,541.1308962922003
426389,-504.599,411.491,-197.938,5,8,546.8716288956668
426390,-462.478,397.655,-195.917,5,8,515.0459400568069
426391,-470.19,421.987,-213.627,5,8,517.179597019256
426400,-389.606,426.025,-230.581,5,8,457.0735971908681
426403,-350.793,386.051,-201.456,5,8,441.0797947435362
426404,-331.951,404.437,-217.598,5,8,426.3783601298265
426407,-308.252,394.291,-213.116,5,8,414.6689703486385
426409,-308.41,425.089,-195.903,5,8,441.6339886704826
426410,-332.264,392.355,-199.8,5,8,435.55233342733914
426413,-262.89,380.925,-235.274,5,9,372.57717407001735
426414,-279.198,385.155,-193.627,5,9,415.2218728210256
426415,-273.424,386.075,-205.682,5,9,403.2836468318545
426417,-266.529,420.272,-226.824,5,9,398.6116526570692
426419,-251.662,406.71,-235.346,5,9,380.0713961784022
426420,-207.482,398.891,-204.821,5,9,390.12121175988364
426421,-254.016,400.422,-219.385,5,9,391.07890425334887
426423,-226.404,419.913,-194.755,3,9,412.7414157568877
426424,-246.92,380.689,-227.695,5,9,373.2511294142323
426434,-144.282,421.047,-222.942,5,9,376.6650694901241
426439,-118.339,424.082,-214.764,5,9,384.75847017837043
426440,-118.435,411.494,-200.276,3,9,391.1062819515943
426442,-141.987,385.996,-232.267,5,9,351.3105650916294
426444,-74.698,391.837,-232.808,5,9,356.5856041149166
426446,-61.082,403.096,-197.608,3,9,394.63300505279585
426449,-105.374,381.184,-222.381,5,9,358.0839622099823
426450,-65.313,401.311,-199.517,3,9,391.4928292140228
426451,-52.518,380.89,-236.273,5,9,352.40212859175523
426453,-30.121,397.168,-189.14,1,9,405.57838194114834
426455,-25.182,386.517,-196.543,3,9,395.86130836569515
426456,4.071,384.644,-192.52,1,9,406.9212152173932
426459,18.214,384.29,-206.974,1,9,399.17934729266744
426465,83.131,417.105,-211.97,3,9,436.1365200702642
426467,64.335,424.006,-223.794,1,9,421.5840668123026
426469,107.006,379.345,-213.305,1,9,432.18484291909175
426471,99.445,384.509,-197.198,1,9,442.5828524231367
426474,94.412,415.985,-236.374,1,9,423.0464524966496
426480,155.11,425.795,-237.998,1,10,460.4894206537215
426494,224.376,400.732,-212.108,3,10,512.5517823059441
426497,274.572,382.439,-229.649,1,10,531.8165457796514
426504,262.827,382.118,-228.386,1,10,523.727343420219
426556,455.402,412.494,-225.049,4,10,687.8022497055385
426558,470.369,413.097,-237.823,1,10,694.8976303039176
426570,542.191,416.284,-189.941,1,10,778.6762887086006
426859,-943.265,477.676,-217.132,5,21,917.0970233917456
426884,-760.728,471.083,-192.042,5,21,767.6100365849836
426895,-659.48,437.781,-209.853,5,8,665.7042637846029
426896,-657.724,476.035,-214.129,5,8,675.3741348119574
426897,-665.525,440.389,-207.237,5,8,672.7090578712316
426899,-679.18,438.275,-207.71,5,8,682.846507697008
426901,-694.124,450.282,-201.069,5,8,702.0307445290413
426902,-641.724,467.858,-233.561,5,8,650.258621922078
426905,-607.03,471.775,-218.011,5,8,632.4295328311289
426908,-594.385,440.812,-236.004,5,8,601.8494036168848
426909,-584.162,447.795,-204.55,5,8,613.3196488536789
426913,-559.055,461.718,-198.979,5,8,603.2425057346339
426914,-583.664,452.285,-203.605,5,8,615.1104307919026
426922,-480.12,452.427,-211.351,5,8,537.4249218942122
426928,-467.945,450.694,-215.554,5,8,526.0685474707645
426929,-494.433,445.172,-221.634,5,8,537.8028438247607
426930,-437.234,470.062,-231.979,5,8,505.12225896707423
426933,-449.796,453.106,-191.984,5,8,530.807875409738
426935,-408.774,429.084,-189.08,5,8,498.4516030960277
426942,-382.19,442.621,-207.918,5,8,476.12969687470655
426944,-363.369,474.898,-230.663,5,8,466.4813642805037
426948,-330.522,441.344,-225.167,5,8,436.8875055068524
426949,-313.19,439.66,-199.364,5,8,447.709641367036
426951,-320.315,451.968,-195.134,5,8,459.93360130566674
426954,-275.716,463.66,-226.006,5,9,425.28894211935494
426955,-294.933,443.84,-234.088,5,9,415.85406982017145
426957,-271.992,446.686,-237.765,5,9,405.7327121049029
426960,-245.182,467.671,-191.774,1,9,444.3640769076637
426961,-236.466,451.941,-231.98,5,9,401.65627145359
426962,-215.867,469.002,-219.452,5,9,416.090380727553
426963,-215.727,447.592,-196.104,3,9,422.9255769636071
426967,-209.281,439.59,-202.226,5,9,412.3311277286739
426968,-192.555,474.318,-212.746,5,9,420.03506393395304
426969,-183.491,438.158,-190.662,3,9,416.8244668034735
426972,-169.995,435.582,-211.663,5,9,396.01294822896887
426973,-205.516,470.894,-213.023,5,9,420.10602789772014
426975,-203.902,458.562,-192.681,3,9,429.22120325538435
426980,-111.558,459.039,-209.607,1,9,408.26900370833937
426981,-116.853,470.903,-197.779,1,9,424.63123399250793
426983,-139.563,429.254,-218.58,5,9,384.4582843508512
426985,-89.61,442.553,-209.666,3,9,400.3374814003805
426986,-65.233,433.122,-212.366,3,9,395.9306085540748
426990,-17.981,453.603,-202.27,3,9,424.62837950730517
426992,-30.228,472.56,-213.614,3,9,423.3404911238706
426994,-11.049,435.491,-205.73,3,9,414.187438644631
426995,-21.13,441.552,-212.486,3,9,409.1647775322309
426998,-42.045,463.027,-208.007,3,9,419.8286703620895
426999,40.15,472.069,-206.909,3,9,449.0753304213003
427000,8.16,439.349,-225.308,3,9,406.2412182853926
427009,92.5,464.728,-207.594,1,9,466.4935033470456
427014,78.266,461.374,-221.655,1,9,448.0818238938063
427021,111.834,477.954,-224.132,1,9,471.17779163390117
427022,106.183,461.524,-224.21,1,9,459.6761264303379
427025,114.251,451.933,-212.304,1,9,467.35805964485087
427028,114.023,443.214,-217.489,1,9,459.3793154344239
427033,153.174,461.05,-193.982,1,10,505.2046379923684
427070,343.342,433.457,-213.636,3,10,609.3983531894388
427093,426.199,431.952,-191.276,1,10,685.8695500530695
427120,527.851,472.521,-214.134,1,10,771.6559420071875
427237,896.916,467.315,-234.368,1,11,1094.3643378482325
427433,-666.909,504.129,-222.906,5,8,689.3068505295737
427437,-615.424,482.566,-204.593,5,8,650.0038194164708
427439,-640.711,527.811,-235.433,5,8,673.242688217258
427441,-628.475,498.237,-191.772,5,8,672.8031822182472
427450,-552.29,516.292,-217.148,5,8,612.0300636120745
427454,-479.509,482.016,-217.586,5,8,546.4136725540458
427458,-503.511,511.714,-189.74,5,8,592.6800138742659
427459,-468.472,498.115,-197.896,5,8,559.124627697618
427460,-502.049,487.555,-206.854,5,8,570.1600731750689
427461,-479.747,526.946,-214.351,5,8,570.8855448555341
427462,-423.605,504.363,-204.219,5,8,531.847864045725
427465,-426.662,484.218,-234.473,5,8,504.19451660247154
427472,-398.641,480.855,-203.428,5,8,506.4973283749876
427475,-325.688,509.163,-192.517,1,8,494.62920579055987
427479,-337.79,487.47,-213.93,5,8,472.48087450075695
427480,-328.46,488.329,-194.915,5,8,482.4144229280464
427481,-350.119,523.875,-237.833,5,8,483.535503116369
427482,-280.372,494.429,-209.244,5,9,456.9947870971834
427484,-258.66,509.31,-222.895,5,9,449.2198349182725
427486,-291.152,526.213,-229.263,5,9,466.25646189302296
427487,-256.609,487.659,-200.302,5,9,452.19382798419525
427489,-283.321,490.007,-230.003,5,9,440.37692351212047
427492,-248.344,525.488,-211.215,5,9,464.99400118281096
427493,-246.42,499.428,-207.534,5,9,450.85319205368836
427494,-244.549,527.625,-227.631,5,9,453.7724572536328
427498,-190.348,513.65,-208.972,5,9,446.9373178746658
427500,-176.424,489.462,-204.827,3,9,433.0887024017136
427501,-171.371,481.41,-197.275,3,9,433.6698984031518
427505,-161.563,492.39,-188.907,3,9,445.9369486698764
427510,-130.471,494.744,-196.082,1,9,440.1461781658453
427512,-104.617,496.401,-228.81,5,9,416.23401916109646
427513,-77.32,488.765,-192.355,3,9,441.9738426298552
427519,-57.869,479.613,-225.748,5,9,412.82521111361405
427522,-50.156,492.385,-192.711,3,9,447.5546848475614
427523,-21.309,522.066,-235.4,5,9,440.37322203558205
427524,-33.103,504.682,-198.972,3,9,453.292290988938
427525,-44.408,496.056,-232.858,5,9,420.1627068565224
427530,20.099,508.857,-209.418,1,9,461.8021718734116
427533,28.818,508.283,-219.39,1,9,457.1121089864061
427534,17.178,495.095,-202.806,1,9,457.4883556091893
427540,71.303,523.094,-226.689,1,9,477.1540562218874
427542,48.336,487.753,-225.821,3,9,447.20881962345055
427543,58.23,519.748,-228.918,1,9,468.336498536042
427549,114.292,498.61,-225.643,1,9,482.7597110323106
427551,139.119,516.628,-188.883,1,10,529.5953537116806
427566,205.542,513.597,-204.853,1,10,554.1124299426967
427581,275.831,524.083,-229.46,1,10,590.262960121165
427620,423.372,512.65,-212.237,4,10,701.9563771232512
427645,513.159,503.044,-228.995,1,10,763.4814417135494
427647,534.136,484.452,-223.012,1,10,777.1341279296644
427941,-659.23,577.63,-225.212,5,21,715.3470795194456
427946,-692.95,544.58,-189.026,5,21,742.4060429151962
427948,-629.262,570.779,-197.297,5,4,703.1291200860621
427951,-649.73,536.629,-197.061,5,8,702.3094899380187
427952,-616.494,560.719,-208.099,5,8,683.6951016447317
427953,-648.734,562.075,-189.871,5,8,716.7351698061148
427956,-572.705,530.113,-235.305,5,8,623.8073232385141
427957,-561.794,546.56,-213.994,5,8,635.1248606793785
427959,-585.602,531.334,-206.181,5,8,648.4302328146027
427960,-578.346,571.294,-208.13,5,4,662.2143577430196
427962,-576.849,541.209,-218.501,5,8,640.6374839345572
427963,-584.621,549.67,-219.649,5,8,649.7478788460952
427968,-537.109,530.643,-215.308,5,8,609.5686265967106
427969,-538.421,555.582,-230.667,5,8,615.3175460240021
427970,-534.407,560.345,-219.792,5,8,620.8180609832482
427971,-464.946,572.168,-194.637,5,4,598.5826116218212
427972,-464.089,565.407,-207.283,5,8,586.8502200135908
427975,-472.898,557.577,-199.222,5,8,592.1966046086384
427979,-406.526,567.082,-198.312,5,8,562.0258525237073
427983,-433.453,559.394,-229.861,5,8,552.9543038344127
427984,-433.691,533.839,-208.872,5,8,550.5900655287925
427986,-449.342,567.514,-207.749,5,4,579.4088937218689
427989,-362.464,543.835,-234.3,5,8,503.99418789704316
427993,-365.205,533.658,-191.065,5,8,526.9107842519453
427995,-399.103,533.469,-206.552,5,8,533.1855350804259
428001,-309.647,542.961,-189.16,1,8,511.0123107978907
428003,-292.636,540.362,-216.749,5,9,484.3956492537892
428014,-250.747,530.929,-233.676,5,9,453.48591021441894
428017,-232.186,550.314,-233.785,5,9,462.00157601029895
428018,-204.435,577.057,-218.482,5,5,485.8514449119196
428019,-202.394,576.016,-221.81,5,5,482.53561217903905
428021,-162.832,564.096,-197.915,1,9,485.8146958995786
428023,-168.917,562.099,-224.656,5,9,466.2158941552723
428024,-115.51,534.831,-221.982,5,9,446.73763639747216
428028,-148.528,541.795,-206.41,3,9,463.3713427759641
428029,-133.858,565.009,-236.88,5,9,458.00182048328156
428033,-133.773,567.994,-228.681,5,9,465.734244445263
428035,-76.007,572.622,-214.05,1,9,481.4645516816373
428043,-24.053,556.366,-232.541,5,9,465.45697734699394
428044,-46.425,576.777,-234.472,5,9,474.7340617682705
428047,-42.562,530.376,-208.668,1,9,460.6798975394954
428049,-46.32,538.027,-232.652,5,9,448.12480803677903
428050,-51.229,556.831,-205.244,3,9,479.59497603185963
428054,43.037,535.125,-226.144,1,9,474.4008214948621
428057,30.457,552.008,-225.051,1,9,482.10971324066895
428058,6.785,541.963,-220.374,1,9,471.3938343625211
428061,29.861,578.187,-200.489,1,9,516.0474251209863
428072,119.744,571.844,-203.846,1,6,543.4995688397554
428101,218.525,534.536,-231.604,1,10,557.5124449642357
428109,250.778,570.732,-201.018,1,10,614.587711609173
428120,299.857,566.232,-227.167,1,10,629.7599124626781
428128,334.912,542.924,-197.123,1,10,657.4255055715438
428132,355.007,577.648,-213.468,1,10,680.6041085227154
428270,910.957,533.562,-223.032,1,11,1126.9722440725857
428455,-626.473,610.763,-226.286,5,4,708.1595282215724
428467,-557.63,598.325,-203.984,5,4,665.1078281587129
428468,-531.28,610.941,-227.714,5,4,643.5842275957359
428470,-533.221,613.54,-199.421,5,4,660.6915406367785
428477,-459.334,595.828,-213.026,5,4,599.1147335435843
428479,-457.852,580.921,-209.365,5,4,591.2494425172847
428481,-487.075,601.23,-212.549,5,4,618.5734523506485
428485,-407.857,587.77,-194.715,5,4,577.6505378903407
428486,-422.621,595.277,-218.922,5,4,575.6869498911713
428488,-416.409,602.074,-208.919,5,4,582.606814149131
428492,-381.738,592.629,-226.978,5,4,549.1592460170365
428506,-280.435,595.221,-217.293,5,5,517.5494105551662
428510,-224.859,621.763,-224.47,5,5,518.922634244258
428514,-211.774,583.694,-212.449,5,5,495.939735157408
428515,-230.541,615.504,-208.936,5,5,525.087379617907
428517,-185.935,589.7,-232.245,5,5,483.42056612126055
428522,-173.93,598.234,-233.946,5,5,487.43087429603804
428527,-112.863,604.003,-227.754,5,5,493.44386431183847
428546,-40.98,601.184,-237.994,5,5,491.74430818566674
428547,-6.363,598.342,-214.458,1,9,511.5071498444572
428548,-26.318,584.159,-232.689,5,9,485.0354579048835
428549,-7.109,588.514,-204.588,1,9,510.7318098317355
428587,172.983,601.814,-211.688,4,6,583.600858866743
428616,332.882,585.576,-216.194,1,10,668.0885577204567
428622,311.749,583.78,-223.485,1,10,649.1825863815202
428913,-900.784,636.213,-202.514,5,21,942.3918677970433
428961,-563.097,637.415,-208.838,5,4,688.8476315085942
428962,-535.687,652.065,-210.108,5,4,680.1771641234363
428969,-481.969,652.683,-218.504,5,4,645.2343867115267
428974,-478.921,650.513,-225.563,5,4,638.5591154920585
428977,-412.365,653.98,-189.345,5,4,626.3905370525644
428978,-410.555,655.413,-203.063,5,4,618.871875096938
428979,-453.826,672.757,-234.043,5,4,636.1231049073756
428980,-428.714,671.387,-200.314,5,4,639.9925013420079
428981,-375.949,660.034,-223.004,5,4,595.9645748851185
428983,-405.264,652.06,-192.434,5,4,620.0818792974037
428991,-281.293,650.58,-223.036,5,5,555.3155627154708
429001,-241.229,654.092,-230.27,5,5,543.8849671116127
429002,-247.904,657.614,-233.712,5,5,546.1628041866271
429003,-213.781,647.844,-233.257,5,5,531.9503064281475
429012,-167.597,637.226,-225.932,5,5,522.122360515234
429019,-143.056,653.198,-232.239,5,5,529.6394057582951
429034,-37.573,667.996,-208.451,3,5,562.1414326315042
429065,128.376,656.07,-196.603,4,6,608.3294639617582
429098,291.833,646.328,-210.077,4,6,679.6681139534206
429399,-710.524,701.7,-197.816,5,21,830.764193605502
429400,-679.692,728.928,-214.567,5,4,818.7240256887543
429403,-686.97,692.979,-196.9,5,4,809.6445611834863
429406,-697.822,679.641,-190.891,5,21,812.2668148121035
429414,-606.322,692.937,-237.738,5,4,737.929165330928
429418,-601.659,707.007,-227.006,5,4,748.4046710189615
429425,-585.045,708.142,-207.964,5,4,747.04233688192
429428,-552.639,688.632,-203.699,5,4,716.738540089062
429429,-554.342,684.14,-227.495,5,4,703.8385097307478
429431,-506.829,718.018,-215.943,5,4,704.5965621126746
429433,-508.945,693.756,-199.182,5,4,697.1882735918613
429436,-487.802,699.924,-218.268,5,4,680.6300308721325
429439,-467.994,704.492,-194.875,5,4,685.1372213067978
429452,-411.169,690.654,-214.245,5,4,638.2571871659574
429473,-213.975,696.114,-226.538,5,5,574.7284490035273
429488,-199.861,682.847,-227.551,5,5,561.2809567141932
429490,-188.232,724.31,-232.887,5,5,591.3460816036578
429493,-152.155,690.187,-230.077,5,5,561.5027439274006
429854,-824.371,772.179,-204.965,5,21,950.6494453193563
429863,-755.252,761.51,-212.493,5,20,891.7138164904702
429877,-617.473,750.396,-202.617,5,4,796.9797212608361
429878,-634.144,745.564,-222.865,5,4,795.8742013182737
429883,-630.1,766.735,-224.062,5,4,806.8458129047954
429904,-461.043,734.1,-188.398,5,4,706.0323652255611
429908,-427.721,768.415,-207.588,5,4,707.0577810412668
429915,-358.448,740.326,-204.418,5,4,659.6647280649466
429939,-253.593,772.88,-229.87,5,5,644.1909574543871
429940,-220.984,740.544,-236.201,5,5,607.7332402065894
429945,-180.246,757.672,-224.883,5,5,623.0295662743463
429947,-163.67,772.116,-223.561,5,5,634.8323545188919
429964,-58.445,737.216,-235.953,5,5,600.9235403451924
430040,266.235,738.063,-209.821,4,6,725.9794739068041
430296,-961.151,781.717,-190.278,5,21,1065.1852833319656
430324,-896.509,789.874,-219.49,5,21,1009.913337061156
430360,-648.652,807.593,-190.67,5,4,859.3561759608178
430362,-651.398,792.697,-225.73,5,4,837.0737171492126
430374,-511.945,799.992,-218.123,5,4,765.7655652645919
430378,-459.488,795.78,-235.902,5,4,729.6489871499857
430387,-417.649,785.726,-230.663,5,4,705.690985361865
430400,-347.373,782.713,-199.472,5,4,692.0297386463966
430403,-317.799,782.716,-221.196,5,5,672.3705467627207
430420,-235.514,829.058,-227.532,5,5,690.4680794135237
430434,-139.219,787.829,-230.863,5,5,643.7985058028637
430438,-137.728,798.275,-231.825,5,5,652.4452283073269
430440,-105.656,807.972,-233.963,5,5,660.095800525954
430444,-56.078,800.626,-217.593,3,5,664.8139154590554
430485,169.557,825.034,-197.886,4,6,752.1061617178788
430850,-607.106,850.862,-192.997,5,4,864.4333824997736
430852,-564.966,846.576,-238.186,5,4,820.5387735268822
430861,-545.225,832.87,-190.095,5,4,819.2768911113019
430865,-482.846,845.882,-213.598,5,4,788.9714313566747
430867,-504.985,854.648,-210.302,5,4,807.450757801366
430886,-322.203,846.204,-220.034,5,5,727.5379883208848
430888,-333.457,837.119,-234.862,5,5,716.4486504718953
430901,-231.101,844.582,-235.215,5,5,699.9631018253748
430935,-42.568,855.42,-234.4,1,5,706.6173447071618
430936,41.929,858.133,-225.632,1,6,727.4746781923067
431289,-881.77,883.102,-221.016,5,20,1053.6947982376112
431351,-497.108,892.721,-191.682,5,4,841.5289710913106
431352,-480.945,912.635,-198.467,5,4,847.7064345644663
431359,-452.06,889.284,-214.429,5,4,810.2601828968274
431381,-289.915,879.999,-209.501,5,5,753.3967089004306
431390,-244.838,896.259,-230.657,5,5,750.0254029891255
431391,-250.537,897.475,-213.835,5,5,759.219129876217
431399,-205.687,923.973,-230.157,5,5,769.9940932695523
431411,-96.288,885.078,-235.778,5,5,728.5438587298639
431586,672.391,894.811,-196.072,1,7,1097.2352986023554
431822,-543.469,969.423,-217.085,5,0,914.2224923102691
432040,528.277,956.777,-203.294,1,7,1037.6938140564394
432068,602.137,930.188,-235.277,1,7,1058.1668954285992
433655,-420.646,1154.62,-230.656,5,0,1024.2120485470768
440054,413.226,-720.294,-158.632,1,17,1154.4944763527456
441114,-42.572,-615.141,-154.337,1,16,930.5465198328345
441721,-172.444,-564.135,-173.049,4,16,874.1257645974061
442356,-443.46,-514.735,-182.044,1,16,883.9521417463731
443248,376.108,-457.783,-166.361,1,17,927.7099634416999
443903,53.18,-379.156,-162.226,1,16,737.218907121216
444464,-493.393,-342.209,-186.119,3,23,766.1943339662595
444544,-117.393,-343.919,-169.967,4,16,681.726581516373
444588,60.331,-334.423,-156.168,1,16,706.1404248129404
444607,102.089,-335.971,-184.946,1,17,704.2928956471164
444742,821.282,-344.072,-162.153,1,18,1168.402145122988
444752,860.64,-346.936,-187.349,3,18,1194.0687525883927
445085,-696.567,-280.852,-173.362,3,23,849.4905900891428
445239,15.99,-295.33,-148.715,1,16,669.1709600572935
445827,-317.281,-245.053,-157.187,1,16,639.3452791489118
445835,-322.195,-251.875,-171.989,1,16,637.108984960972
445903,-18.428,-251.507,-145.891,1,16,630.7158926180631
445913,39.394,-222.14,-144.528,1,13,622.3544836353313
445917,12.469,-260.752,-167.377,1,16,630.5189565278747
445921,54.078,-221.378,-178.469,1,13,604.7131031323862
445922,84.307,-224.294,-161.804,1,13,626.4776969868919
445936,177.21,-258.298,-171.673,1,17,681.3204885661372
445939,171.328,-259.882,-169.508,1,17,681.0566764058627
445961,255.673,-231.824,-185.17,1,17,694.8976749148036
446009,498.371,-264.153,-143.646,1,14,887.9605042134476
446101,850.475,-251.594,-152.469,1,18,1154.0766412266562
446426,-734.982,-202.588,-180.355,3,23,829.9140671394839
446492,-404.462,-191.747,-162.918,3,23,631.0572634095895
446509,-342.223,-175.806,-147.269,1,12,605.2916008214553
446561,-7.519,-218.504,-158.827,1,13,599.7333077702121
446564,29.822,-186.137,-168.677,4,13,578.4439393415753
446567,3.625,-208.351,-168.8,1,13,588.1337049846743
446581,49.041,-213.595,-158.082,1,13,610.1982621632087
446584,94.791,-205.696,-172.75,1,13,610.1735999811857
446585,135.694,-211.431,-176.358,1,13,627.87833385617
446586,124.268,-187.974,-174.782,1,13,607.9646956238495
446587,107.194,-202.668,-172.45,1,13,612.7994961461701
446593,152.147,-201.527,-170.41,1,13,631.5963651280777
446602,228.994,-189.432,-171.051,1,14,660.8024012335306
446616,282.255,-185.775,-168.324,1,14,690.0469061179826
446634,296.629,-213.768,-171.972,1,14,713.5506191224277
446651,420.33,-188.253,-171.067,4,14,779.4395416534883
446671,510.894,-208.098,-170.401,1,14,855.4075632001392
446678,539.572,-191.753,-144.659,1,14,880.333519094326
446686,575.871,-188.985,-143.748,1,14,907.1580378847999
446691,545.422,-219.004,-148.472,1,14,896.2436500980077
447135,-561.177,-124.105,-174.63,3,23,670.7169559173228
447178,-316.856,-161.317,-158.7,1,12,579.307899806312
447182,-317.652,-146.788,-176.008,1,12,558.405809139733
447184,-332.604,-151.902,-147.228,1,12,586.248942669409
447188,-351.306,-143.407,-163.495,3,12,576.9083726320844
447210,-190.095,-139.404,-153.225,1,13,539.1224595034045
447211,-194.054,-157.096,-144.474,1,13,557.9825320679851
447215,-169.08,-125.872,-163.832,1,13,520.0481306658068
447216,-167.399,-133.384,-168.242,1,13,521.8280877779578
447222,-154.258,-152.03,-146.014,1,13,549.8220868108156
447223,-144.036,-121.333,-149.275,3,13,526.2712289466336
447224,-112.296,-143.476,-145.439,4,13,543.7195153385612
447228,-102.97,-129.45,-150.723,3,13,530.6558805327611
447242,-42.979,-130.191,-177.837,4,13,517.381361262657
447250,40.968,-123.31,-164.664,4,13,541.6513158748901
447255,26.78,-141.895,-158.898,4,13,553.7379353755709
447264,77.955,-166.053,-186.132,4,13,568.1647888447505
447281,160.288,-142.603,-138.341,1,13,617.7533892978654
447283,178.51,-157.134,-167.476,1,13,616.7910320756941
447298,215.509,-146.683,-160.036,1,14,634.0250243286932
447309,310.883,-157.492,-141.785,4,14,706.0154505370261
447327,366.361,-133.886,-142.822,4,14,729.0178061625107
447364,581.412,-167.573,-140.161,1,14,903.500379637441
447367,557.186,-157.818,-177.827,1,14,863.764280118135
447743,-769.044,-107.087,-154.319,1,23,823.6841164578809
447816,-400.594,-84.037,-165.376,4,12,562.0326664296302
447817,-362.875,-109.415,-156.701,4,12,565.2329741460595
447818,-395.549,-84.041,-164.09,1,12,560.4450684045671
447857,-157.24,-110.894,-163.293,3,13,509.5441217166576
447859,-176.708,-99.678,-170.959,1,13,498.07818851662233
447862,-193.347,-104.137,-147.794,1,13,520.4405445495191
447863,-160.075,-81.022,-180.591,3,13,477.2050930459565
447873,-142.917,-112.471,-172.795,4,13,502.8046312933086
447880,-93.305,-102.719,-161.006,1,13,505.8054388586584
447884,-99.811,-74.957,-165.194,4,13,484.5786833807282
447905,11.315,-105.522,-152.272,3,13,530.9614342435805
447907,73.902,-80.046,-171.777,1,13,521.2328805092787
447908,70.48,-102.138,-146.13,4,13,551.4595370514504
447910,57.97,-76.317,-167.178,4,13,516.5266409837928
447914,81.993,-85.532,-177.877,4,13,523.2923989558801
447926,102.574,-120.65,-151.953,3,13,570.5489259266028
447943,243.713,-106.88,-140.074,1,14,640.0313970376766
447953,293.701,-110.026,-178.763,4,14,649.0441624026828
448457,-470.874,-26.183,-147.409,3,12,584.024217553519
448467,-412.177,-25.639,-168.898,1,12,535.7103374651267
448491,-313.535,-29.955,-186.779,3,12,478.56854365701895
448502,-209.502,-24.134,-165.13,1,13,462.07672221937344
448503,-246.584,-31.603,-185.36,1,12,458.31366644471774
448505,-225.085,-53.872,-146.142,1,12,496.9085039260246
448509,-234.115,-29.353,-141.407,1,12,489.38866944178426
448515,-162.36,-30.028,-148.344,4,13,472.98126158337396
448532,-95.843,-68.85,-156.245,4,13,488.11823707069175
448536,-86.14,-53.628,-174.528,4,13,465.0944457903147
448554,43.818,-40.224,-165.023,1,13,492.91663170560594
